,mid,video_num,动画,国创,影视,音乐,游戏,鬼畜,生活,科技,动物圈,舞蹈,知识,美食,纪录片,娱乐,运动
0,178464220.0,70.0,2,1,1,65,1,,,,,,,,,,
1,484322035.0,380.0,141,,1,70,128,1,32,3,4,,,,,,
2,510100897.0,84.0,22,,,43,11,,6,,,2,,,,,
3,446536.0,34.0,12,,,,15,,7,,,,,,,,
4,32906095.0,59.0,27,,,3,3,,25,,,,1,,,,
5,8718389.0,47.0,18,,,3,24,,2,,,,,,,,
6,17977334.0,7.0,1,,,,6,,,,,,,,,,
7,2592429.0,6.0,,,,,游戏,,,,,,,,,,
8,521070071.0,194.0,149,,,4,12,,12,1,13,,,3,,,
9,508191.0,212.0,178,,1,5,9,,19,,,,,,,,
10,171272634.0,57.0,32,,2,7,5,,9,,2,,,,,,
11,222288454.0,153.0,27,,,47,32,,29,,,7,10,,1,,
12,396001169.0,66.0,30,,,4,25,,1,,,,,,,6,
13,12272233.0,78.0,21,,,,52,,2,,,,,,,,3
14,406987.0,3.0,,,,,游戏,,,,,,,,,,
15,793061.0,6.0,1,,,,2,,3,,,,,,,,
16,41806.0,50.0,10,,,,31,,6,,,,3,,,,
17,434319922.0,46.0,15,,,3,25,,2,,,,1,,,,
18,687304.0,25.0,,,,,20,,5,,,,,,,,
19,1480838.0,26.0,16,,,,3,,7,,,,,,,,
20,5023410.0,89.0,10,,,10,13,,55,,1,,,,,,
21,4365322.0,31.0,27,,,3,1,,,,,,,,,,
22,51269394.0,29.0,,,,8,20,,1,,,,,,,,
23,508963009.0,144.0,75,,1,40,27,1,,,,,,,,,
24,3221223.0,435.0,3,,,2,415,,15,,,,,,,,
25,19872419.0,23.0,4,,1,4,2,,11,,,,,1,,,
26,166617.0,58.0,5,,,4,49,,,,,,,,,,
27,1316965.0,456.0,1,,,,454,,1,,,,,,,,
28,2115078.0,15.0,9,,,4,,,,,2,,,,,,
29,345819190.0,266.0,127,1,,21,90,,26,,,,,,,1,
30,1442771.0,120.0,12,,,30,68,,9,,,1,,,,,
31,600985.0,205.0,85,,,1,115,,3,,,1,,,,,
32,668479385.0,188.0,155,,,26,2,,3,,,,,2,,,
33,49464709.0,89.0,39,,,9,37,,4,,,,,,,,
34,57260085.0,132.0,2,,,,130,,,,,,,,,,
35,423902976.0,190.0,88,,,70,28,,4,,,,,,,,
36,238537745.0,325.0,281,,,19,22,,3,,,,,,,,
37,692437895.0,65.0,51,,,5,7,,2,,,,,,,,
38,427623918.0,226.0,88,,,43,83,,8,,,,,,,4,
39,153373112.0,0.0,,,,,,,,,,,,,,,
,mid,video_num,动画,生活,音乐,游戏,娱乐,纪录片,美食,影视,舞蹈,科技,汽车,动物圈,知识,运动,鬼畜,国创
0,410484677,378,323,1,32,22,,,,,,,,,,,,
1,493539,25,11,,8,6,,,,,,,,,,,,
2,475348474,12,8,,2,2,,,,,,,,,,,,
3,434662713,415,139,2,243,27,4,,,,,,,,,,,
4,345648420,75,40,,32,2,,1,,,,,,,,,,
5,18149131,272,157,3,64,47,,,1,,,,,,,,,
6,454673997,4311,1573,13,51,2671,,,2,1,,,,,,,,
7,3663671,6,,3,,1,,,2,,,,,,,,,
8,562037265,102,66,2,26,8,,,,,,,,,,,,
9,300312007,139,13,23,86,13,,,3,,1,,,,,,,
10,15810,1096,,12,,1076,,,,,,2,6,,,,,
11,15811099,71,13,5,,53,,,,,,,,,,,,
12,824087,111,32,58,7,4,,,1,,,2,,1,6,,,
13,1998929,258,199,10,20,18,,,1,1,7,,2,,,,,
14,3287291,53,30,6,4,11,,,,,,,,,1,1,,
15,2304086,121,2,7,1,94,,,,,,4,,,13,,,
16,516543529,8,6,,2,,,,,,,,,,,,,
17,47441,344,221,7,1,98,,,,,12,1,,,3,,1,
18,97340936,197,105,17,42,8,,,1,,,,,19,1,,,4
19,12065970,6,3,,,3,,,,,,,,,,,,
,mid,video_num,动画,舞蹈,生活,音乐,游戏,科技,知识,鬼畜,国创,美食,娱乐,动物圈,影视
3,571841213,285,172,7,27,76,,3,,,,,,,,
4,79169021,12,4,,,8,,,,,,,,,,
5,11717971,21,4,,,17,,,,,,,,,,
6,554576,35,4,3,6,21,,,1,,,,,,,
7,6595843,24,1,,,23,,,,,,,,,,
8,12261171,45,2,4,38,1,,,,,,,,,,
9,13408419,7,,生活,,,,,,,,,,,,
10,197,2426,338,44,1724,316,1,1,,1,1,,,,,
11,1760361,62,42,1,8,9,,,,,2,,,,,
12,1566230,33,6,2,,25,,,,,,,,,,
13,14041583,14,7,,2,5,,,,,,,,,,
14,521885,55,22,,27,6,,,,,,,,,,
15,3821157,149,99,,18,28,3,,,,,1,,,,
16,11779171,13,9,,3,1,,,,,,,,,,
17,27564630,186,4,3,8,171,,,,,,,,,,
18,434401868,290,98,1,16,173,,,,,,,2,,,
19,222750630,135,3,56,33,,,12,,,7,12,,9,1,2
,mid,video_num,动画,鬼畜,生活,影视,音乐,游戏,娱乐,动物圈,美食,知识,舞蹈,科技
0,1421667,147,107,2,9,2,3,23,1,,,,,
1,257492,76,55,,,,10,11,,,,,,
2,15597980,13,10,,,,,2,,1,,,,
3,610390,291,58,,,,,233,,,,,,
4,124177,4,,,,,1,3,,,,,,
5,406805563,562,313,,2,,195,50,,,2,,,
6,2474047,19,4,,1,,,14,,,,,,
7,225347042,218,131,2,21,,36,25,,,2,1,,
8,359082596,25,8,,6,,10,1,,,,,,
9,32724937,80,,1,,1,,78,,,,,,
10,441952268,316,293,,13,,,9,,1,,,,
11,529865,12,4,,,,3,3,,2,,,,
12,601481495,67,54,,1,,5,7,,,,,,
13,666953,77,29,,2,,1,45,,,,,,
14,29002992,15,11,,1,,,3,,,,,,
15,12450452,48,43,,,,3,2,,,,,,
16,510047,143,109,,4,,16,10,,,1,,2,1
17,1758397,2,1,,,,1,,,,,,,
18,384941915,38,,,5,,1,32,,,,,,
19,32071935,187,29,,1,,,152,,1,,,4,
20,10030059,109,39,,4,,5,59,,,2,,,
21,275529510,46,,,33,,,6,,,,6,1,
22,11137181,118,59,,34,,9,14,,1,,1,,
23,666726803,46,15,,,,26,5,,,,,,
24,414116896,113,13,,1,,10,30,,,,59,,
25,7375144,21,2,,13,,6,,,,,,,
26,401166457,319,254,1,1,,4,58,,,1,,,
27,2899681,77,23,,13,,7,13,,2,,19,,
28,476903292,39,21,,,,11,7,,,,,,
29,72960,334,15,1,5,,11,300,,,2,,,
,mid,video_num,动画,鬼畜,生活,音乐,游戏,知识,付费,美食,动物圈,舞蹈,影视,运动,国创,科技
0,523922454.0,227.0,154,1,6,33,33,,,,,,,,,
1,4527585.0,9.0,3,,,5,1,,,,,,,,,
2,491979247.0,92.0,39,,1,2,1,49,,,,,,,,
3,1742630.0,43.0,4,,36,,3,,,,,,,,,
4,738406.0,92.0,48,,3,5,36,,,,,,,,,
5,1298993.0,33.0,21,,5,1,6,,,,,,,,,
6,386764545.0,227.0,169,,2,21,34,,1,,,,,,,
7,666726798.0,208.0,146,,3,39,20,,,,,,,,,
8,429075.0,44.0,16,,2,4,14,1,,1,6,,,,,
9,173435110.0,66.0,1,,,,65,,,,,,,,,
10,6708494.0,49.0,1,,1,23,24,,,,,,,,,
11,2327673.0,105.0,41,,7,21,25,11,,,,,,,,
12,216648.0,94.0,49,,9,22,14,,,,,,,,,
13,8384331.0,1.0,,,,,游戏,,,,,,,,,
14,480675481.0,128.0,44,,,7,77,,,,,,,,,
15,47831360.0,60.0,4,,1,1,54,,,,,,,,,
16,25397402.0,16.0,3,,10,2,1,,,,,,,,,
17,513913.0,0.0,,,,,,,,,,,,,,
18,320740464.0,197.0,121,,17,43,12,,,,,1,3,,,
19,13956131.0,179.0,29,,22,5,120,1,,2,,,,,,
20,1947434.0,30.0,20,,1,2,7,,,,,,,,,
21,52859361.0,5.0,2,,1,1,1,,,,,,,,,
22,505794.0,111.0,27,,,22,62,,,,,,,,,
23,10281699.0,256.0,127,,5,5,117,,,,,,,2,,
24,37170037.0,44.0,3,,,,41,,,,,,,,,
25,128912828.0,21.0,15,,1,3,2,,,,,,,,,
26,513183186.0,28.0,,,,,游戏,,,,,,,,,
27,20649174.0,27.0,,,,,游戏,,,,,,,,,
28,2650919.0,79.0,11,,,62,5,,,,,,1,,,
29,82803440.0,11.0,,,,音乐,,,,,,,,,,
30,475570.0,38.0,2,,,35,1,,,,,,,,,
31,623441609.0,141.0,86,,2,16,35,,,1,,1,,,,
32,572274.0,16.0,11,,2,,3,,,,,,,,,
33,632960.0,48.0,5,,,12,30,,,1,,,,,,
34,130097809.0,98.0,26,,21,2,38,1,,,9,1,,,,
35,431473020.0,89.0,22,,13,19,24,,,,1,8,,,2,
36,743603.0,236.0,30,,176,8,22,,,,,,,,,
37,485231759.0,61.0,11,,2,43,4,,,,,,,,1,
38,595407556.0,108.0,39,,20,34,15,,,,,,,,,
39,327875807.0,428.0,327,,1,8,91,,1,,,,,,,
40,1506609.0,24.0,11,,7,,6,,,,,,,,,
41,481271274.0,0.0,,,,,,,,,,,,,,
42,666726801.0,193.0,68,,4,98,23,,,,,,,,,
43,480248442.0,106.0,70,,6,20,10,,,,,,,,,
44,2192963.0,5.0,,,,音乐,,,,,,,,,,
45,6074208.0,7.0,1,,1,,5,,,,,,,,,
46,3179089.0,13.0,1,,1,,11,,,,,,,,,
47,558070433.0,197.0,134,,8,43,11,,,,,,,,,1
48,424729808.0,17.0,13,1,,2,1,,,,,,,,,
49,145998448.0,6.0,1,,,,5,,,,,,,,,
,mid,video_num,动画,生活,音乐,游戏,动物圈,知识,舞蹈,美食,娱乐,鬼畜,科技,影视,国创,番剧,资讯
0,8119834,200,152,1,28,19,,,,,,,,,,,
1,16178461,7,,,,5,2,,,,,,,,,,
2,1484324,29,26,1,1,,,1,,,,,,,,,
3,672455305,33,21,6,4,2,,,,,,,,,,,
4,609570409,31,22,4,4,1,,,,,,,,,,,
5,719049,208,,,,游戏,,,,,,,,,,,
6,470992099,81,32,7,24,14,,,3,1,,,,,,,
7,488744718,32,13,,14,3,1,,,1,,,,,,,
8,4932862,21,5,1,2,13,,,,,,,,,,,
9,628292881,103,30,12,45,8,6,,,1,1,,,,,,
10,688053738,290,216,11,11,46,,,,5,,1,,,,,
11,8363141,1,,,音乐,,,,,,,,,,,,
12,62359,26,9,,16,1,,,,,,,,,,,
13,2299184,475,333,1,61,69,,,,11,,,,,,,
14,498231490,11,7,,4,,,,,,,,,,,,
15,487902,51,41,,,10,,,,,,,,,,,
16,14248896,246,1,1,,242,,1,,,,,1,,,,
17,164867520,29,,1,,26,,,,,1,1,,,,,
18,32926827,18,8,1,2,7,,,,,,,,,,,
19,734133,54,13,,,41,,,,,,,,,,,
20,478769889,115,,,,游戏,,,,,,,,,,,
21,107600,13,动画,,,,,,,,,,,,,,
22,617459493,108,71,6,24,3,1,,1,1,,,1,,,,
23,481447539,12,7,1,3,1,,,,,,,,,,,
24,257319,11,5,5,1,,,,,,,,,,,,
25,488085,33,9,19,2,3,,,,,,,,,,,
26,19486158,30,25,3,1,1,,,,,,,,,,,
27,745493,97,69,3,20,3,1,,,,,,1,,,,
28,573930836,118,53,1,56,8,,,,,,,,,,,
29,11707013,357,251,24,5,73,1,,,3,,,,,,,
30,3946421,20,2,2,,16,,,,,,,,,,,
31,18171406,86,2,3,,80,,1,,,,,,,,,
32,1836495,184,144,2,35,1,2,,,,,,,,,,
33,472821519,161,37,20,44,59,1,,,,,,,,,,
34,846180,141,98,8,5,30,,,,,,,,,,,
35,4734101,23,1,17,,4,,1,,,,,,,,,
36,1598199,65,9,2,7,,1,,45,,,,,1,,,
37,19218934,19,,,,游戏,,,,,,,,,,,
38,14675261,59,30,6,1,21,,,,,,,1,,,,
39,20675652,32,7,7,1,17,,,,,,,,,,,
40,9066351,26,2,1,22,1,,,,,,,,,,,
41,22296560,4,2,,2,,,,,,,,,,,,
42,845921,1931,13,80,6,1801,,25,,,,3,3,,,,
43,563126727,28,4,5,4,15,,,,,,,,,,,
44,3333821,71,33,14,13,10,,1,,,,,,,,,
45,21911535,63,32,2,,28,1,,,,,,,,,,
46,895536,49,11,,35,3,,,,,,,,,,,
47,503120652,126,17,6,6,97,,,,,,,,,,,
48,1612112,313,239,,38,33,,,,3,,,,,,,
49,2128310,252,148,3,88,12,,1,,,,,,,,,
50,11253297,282,107,16,120,34,1,,,,,1,,2,1,,
51,5453827,52,7,2,1,41,,,,,,,,,1,,
52,23120066,45,11,30,2,2,,,,,,,,,,,
53,628292890,122,76,1,6,38,,1,,,,,,,,,
54,159577008,205,,1,,204,,,,,,,,,,,
55,488976342,255,190,4,3,56,,,,1,,,,,,1,
56,490981706,321,86,127,,2,,18,,,1,,,,,,87
57,37896248,7,2,2,,3,,,,,,,,,,,
58,863287,15,11,,4,,,,,,,,,,,,
59,9411611,79,62,,8,9,,,,,,,,,,,
60,35028769,2,,,1,1,,,,,,,,,,,
61,238742575,33,16,12,1,4,,,,,,,,,,,
62,18796087,8,2,,5,1,,,,,,,,,,,
63,13226045,26,6,4,1,9,,6,,,,,,,,,
64,1033698887,36,19,4,10,2,,1,,,,,,,,,
65,489146840,148,99,,40,8,1,,,,,,,,,,
66,3035105,174,126,4,4,40,,,,,,,,,,,
67,926620,26,1,,,25,,,,,,,,,,,
68,374017536,48,16,1,30,,,1,,,,,,,,,
69,130209,230,13,27,5,185,,,,,,,,,,,
,mid,video_num,动画,生活,音乐,游戏,动物圈,影视,知识,鬼畜,国创,美食,科技,舞蹈,时尚,娱乐
0,839059.0,63.0,14,43,1,5,,,,,,,,,,
1,493724848.0,90.0,69,7,3,11,,,,,,,,,,
2,597998292.0,108.0,44,8,12,44,,,,,,,,,,
3,612120404.0,85.0,5,12,47,21,,,,,,,,,,
4,2866258.0,25.0,9,,15,,1,,,,,,,,,
5,77575804.0,0.0,,,,,,,,,,,,,,
6,2229195.0,40.0,,6,4,27,,2,1,,,,,,,
7,411812743.0,10.0,1,,9,,,,,,,,,,,
8,764750.0,85.0,38,1,7,39,,,,,,,,,,
9,24295259.0,0.0,,,,,,,,,,,,,,
10,32410214.0,274.0,44,4,209,14,,1,,2,,,,,,
11,147529.0,144.0,63,,2,79,,,,,,,,,,
12,35749736.0,66.0,24,8,25,9,,,,,,,,,,
13,19950322.0,28.0,9,2,1,16,,,,,,,,,,
14,75937648.0,156.0,41,5,4,105,1,,,,,,,,,
15,359081808.0,119.0,29,4,19,65,1,,,,1,,,,,
16,30340.0,6.0,2,2,,2,,,,,,,,,,
17,313248263.0,33.0,27,1,2,1,,,,,,2,,,,
18,392505232.0,809.0,285,3,5,516,,,,,,,,,,
19,12918458.0,40.0,8,1,1,30,,,,,,,,,,
20,37786223.0,178.0,93,11,69,4,,,,1,,,,,,
21,297361951.0,29.0,9,8,5,7,,,,,,,,,,
22,44903085.0,133.0,111,8,1,12,,,,,,1,,,,
23,32518773.0,55.0,5,1,3,45,,,,,,,1,,,
24,525850968.0,10.0,2,1,1,6,,,,,,,,,,
25,3951862.0,49.0,21,4,12,12,,,,,,,,,,
26,1319467.0,1.0,,,音乐,,,,,,,,,,,
27,436596837.0,241.0,168,,26,46,,,,,,1,,,,
28,301026.0,3.0,2,1,,,,,,,,,,,,
29,1740548.0,213.0,76,12,101,23,1,,,,,,,,,
30,436197297.0,2091.0,3,3,,2082,,,,1,,2,,,,
31,488006873.0,126.0,75,13,16,22,,,,,,,,,,
32,393004195.0,11.0,8,,1,,,,2,,,,,,,
33,356395260.0,57.0,17,14,11,11,,,,,,4,,,,
34,741520.0,239.0,106,29,70,30,,,2,1,,,,1,,
35,441382432.0,272.0,136,,96,39,,,,,,1,,,,
36,433189681.0,30.0,17,3,10,,,,,,,,,,,
37,298484.0,755.0,14,26,15,699,,,,,,1,,,,
38,125964693.0,33.0,1,2,1,29,,,,,,,,,,
39,2315247.0,31.0,19,3,4,4,,,,,,,,,1,
40,482480476.0,33.0,3,2,19,9,,,,,,,,,,
41,264161.0,165.0,57,,78,30,,,,,,,,,,
42,358695457.0,216.0,109,4,88,10,,,4,,,,,,,1
43,475052410.0,15.0,5,2,4,2,,,2,,,,,,,
44,565227904.0,26.0,18,1,4,,,,,,,1,,,,2
45,650573749.0,48.0,10,2,35,1,,,,,,,,,,
46,504062903.0,52.0,13,1,32,6,,,,,,,,,,
47,525105971.0,392.0,149,38,65,45,13,,,,,82,,,,
48,2427071.0,17.0,2,4,2,9,,,,,,,,,,
49,12120515.0,34.0,8,,3,22,,,1,,,,,,,
,mid,video_num,动画,生活,音乐,游戏,鬼畜,知识,美食,动物圈,影视,番剧,娱乐
0,589351234,59,43,2,4,10,,,,,,,
1,3934727,197,55,,2,77,62,1,,,,,
2,550655637,18,17,1,,,,,,,,,
3,5887731,38,11,3,,15,7,,2,,,,
4,214854,194,32,8,7,147,,,,,,,
5,11567043,3,,1,,2,,,,,,,
6,4013175,53,3,,27,23,,,,,,,
7,1969028,27,20,,1,6,,,,,,,
8,1817276,22,1,,21,,,,,,,,
9,1926156228,115,67,10,18,18,,,,2,,,
10,525299904,56,25,4,4,22,,1,,,,,
11,491845087,4,3,,,1,,,,,,,
12,8230334,56,34,,22,,,,,,,,
13,430219038,63,31,4,17,11,,,,,,,
14,175017927,94,3,3,,88,,,,,,,
15,4568261,1,,生活,,,,,,,,,
16,701522855,113,3,,110,,,,,,,,
17,89557497,87,63,1,,22,,,1,,,,
18,2965629,106,62,2,2,36,1,3,,,,,
19,18400646,205,7,11,2,185,,,,,,,
20,400141456,87,47,10,6,18,,,3,3,,,
21,34528147,3,2,1,,,,,,,,,
22,4763529,123,32,9,5,5,66,3,,,3,,
23,216379,177,41,17,1,115,,2,,1,,,
24,474369808,183,63,1,11,107,,1,,,,,
25,395426377,9,5,1,3,,,,,,,,
26,352332,44,24,2,14,4,,,,,,,
27,520424576,16,3,6,4,3,,,,,,,
28,477317922,110,72,4,19,15,,,,,,,
29,7064077,312,59,,16,227,,,1,,,9,
30,225133670,87,52,,18,17,,,,,,,
31,21374533,26,6,,20,,,,,,,,
32,176836079,66,10,,53,2,,1,,,,,
33,517746113,148,75,4,54,15,,,,,,,
34,42770455,38,1,10,,16,,,,,,,11
35,6514909,95,11,2,68,5,,9,,,,,
36,17492464,126,12,19,90,4,,,1,,,,
37,662777221,30,14,1,14,1,,,,,,,
38,6483727,326,21,3,7,293,1,1,,,,,
39,537098,97,36,,39,22,,,,,,,
40,666726799,94,57,3,14,20,,,,,,,
41,2128800,29,25,2,,2,,,,,,,
42,472877684,258,171,15,31,37,,2,,2,,,
43,419429042,109,66,,22,21,,,,,,,
44,13201098,7,2,5,,,,,,,,,
45,1800010,3,,1,2,,,,,,,,
46,474593911,81,56,1,12,11,,1,,,,,
47,268116282,22,3,7,,9,,,,3,,,
48,47868246,68,21,,44,3,,,,,,,
49,458154142,506,360,1,39,106,,,,,,,
,mid,video_num,动画,鬼畜,生活,科技,音乐,游戏,舞蹈,国创,美食,动物圈,影视,知识,娱乐,番剧,时尚
0,14123818.0,35.0,3,2,1,1,2,26,,,,,,,,,
1,364225566.0,678.0,279,3,8,,165,10,6,206,1,,,,,,
2,27217748.0,0.0,,,,,,,,,,,,,,,
3,3985676.0,189.0,185,,1,,2,1,,,,,,,,,
4,394877484.0,27.0,2,,3,,,22,,,,,,,,,
5,198507.0,18.0,17,,1,,,,,,,,,,,,
6,2061306.0,18.0,2,,,,,16,,,,,,,,,
7,30625719.0,91.0,57,,13,,1,19,,1,,,,,,,
8,3326614.0,91.0,44,,40,,3,2,,,,2,,,,,
9,19612544.0,46.0,40,,2,,2,1,,,,1,,,,,
10,3295.0,547.0,360,3,20,3,38,74,,32,,1,7,6,3,,
11,451066708.0,117.0,57,,7,2,34,8,,1,,,,8,,,
12,249684302.0,41.0,24,,16,,,1,,,,,,,,,
